Brand_ID,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Z_Carbon_Footprint,Z_Water_Usage,Z_Waste_Production
BRAND-0150,Italy,2020,A,Recycled Pol1ter,0,309.84,3542368.46,11357.08,1,18,37.66,Growing,OEKO-TEX,0.41685872141311575,0.7169896960458311,"-13,481,383,794,599,600"
BRAND-0151,India,2023,B,Hemp,1,482.8,757408.83,62932.02,1,1,21.52,Growing,B Corp,"16,281,644,464,901,600","-12,320,335,205,590,900",0.44617785329827087
BRAND-0152,India,2012,B,Hemp,0,243.15,3172294.5,98984.45,0,10,77.27,Growing,OEKO-TEX,-0.050197122743848445,0.4579975253403178,"1,700,458,718,760,840"
BRAND-0153,UK,2014,D,Hemp,1,1.61,4070653.06,45663.62,1,15,55.74,Declining,B Corp,"-17,417,950,924,195,500","10,867,038,345,501,800",-0.15459784190878842
BRAND-0154,Brazil,2013,B,Tencel,1,30.67,4999380.44,49890.36,1,17,190.94,Growing,0ne,"-15,382,766,813,953,900","17,366,634,267,891,000",-0.007547584678269937
BRAND-0155,Australia,2019,C,Organic Cotton,0,302.58,3627022.42,24060.1,0,1,131.09,Stable,GOTS,0.36601413558946067,0.7762338343235357,-0.9061943851275936
BRAND-0156,UK,2020,C,Vegan Leather,0,31.91,4646796.22,79534.87,1,16,169.93,Stable,0ne,"-1,529,592,482,163,800","14,899,112,573,192,200","10,237,987,533,914,100"
BRAND-0157,Japan,2011,D,Vegan Leather,0,58.51,4706391.87,10851.45,0,9,257.12,Stable,OEKO-TEX,"-13,433,024,018,732,800","15,316,186,142,975,600","-13,657,294,831,388,000"
BRAND-0158,Australia,2014,C,Hemp,1,433.37,2343266.44,65630.52,1,6,391.94,Stable,0ne,"1,281,987,052,927,730",-0.1221885997120382,0.5400599276952187
BRAND-0159,France,2015,C,Bamboo Fabric,1,321.76,768139.01,45242.69,0,6,391.85,Growing,OEKO-TEX,0.5003390882199986,"-12,245,241,226,801,900",-0.16924219305791097
BRAND-0160,Australia,2014,C,Tencel,0,72.99,3543945.17,78175.07,0,6,163.77,Stable,B Corp,"-1,241,893,365,685,050",0.7180931391129226,0.9764906767692336
BRAND-0161,Germany,2012,C,Tencel,1,268.11,3333587.49,55919.39,1,2,302.43,Growing,OEKO-TEX,0.12460740372425524,0.5708766417193322,0.20220518278566518
BRAND-0162,Italy,2019,C,Tencel,0,367.23,4428538.42,16475.73,1,15,404.96,Stable,GOTS,0.8187830713331669,"13,371,659,482,588,100","-11,700,581,570,727,400"
BRAND-0163,Brazil,2017,B,Recycled Pol1ter,1,484.3,4159619.25,33831.46,1,12,335.24,Stable,B Corp,"16,386,695,262,057,900","1,148,965,839,332,950",-0.566244210408543
BRAND-0164,Italy,2011,A,Recycled Pol1ter,0,133.6,2337641.56,48998.42,1,5,488.56,Growing,0ne,-0.8174181113087825,-0.12612510981168962,-0.038578593548980945
BRAND-0165,France,2014,A,Tencel,1,464.76,2823867.02,90445.27,0,5,260.76,Stable,B Corp,"15,018,233,544,435,000",0.21415440441753836,"1,403,376,661,303,390"
BRAND-0166,Australia,2011,C,Recycled Pol1ter,1,356.35,4216320.08,80380.67,1,13,333.25,Declining,0ne,0.742586226462455,"11,886,472,885,289,500","10,532,245,301,284,700"
BRAND-0167,USA,2022,B,Vegan Leather,0,49.09,1488899.49,34403.32,1,16,63.14,Stable,OEKO-TEX,"-1,409,274,302,487,440",-0.7201078668756851,-0.5463489341199981
BRAND-0168,UK,2011,A,Hemp,1,376.08,2280369.67,41246.45,0,7,29.87,Growing,Fair Trade,0.8807630416553908,-0.16620620903711855,-0.30827324771348197
BRAND-0169,Australia,2020,D,Organic Cotton,0,112.55,4600761.17,24615.69,1,8,42.43,Declining,GOTS,-0.9648393966514742,"14,576,941,363,738,900",-0.8868651497322999
BRAND-0170,Australia,2014,B,Recycled Pol1ter,1,194.09,2297024.64,30322.01,1,15,403.2,Growing,B Corp,-0.3937832633097605,-0.15455041235978612,-0.6883396137779586
BRAND-0171,Brazil,2014,A,Hemp,0,310.24,3058443.05,71771.27,1,14,356.61,Growing,GOTS,0.41966007600395094,0.37831984638806115,0.7536994860991676
BRAND-0172,UK,2020,C,Hemp,0,69.18,4615188.71,72036.31,1,10,493.65,Stable,0ne,"-12,685,762,681,627,500","14,677,910,907,841,400",0.7629203513940226
BRAND-0173,France,2023,B,Vegan Leather,0,171.53,4349678.82,6898.77,1,15,121.78,Declining,GOTS,-0.5517796622328541,"12,819,769,287,856,000","-15,032,450,650,648,000"
BRAND-0174,Brazil,2014,A,Tencel,0,291.16,2529574.61,71591.58,0,3,92.83,Growing,0ne,0.28603546202112184,0.008197113912535069,0.7474479871373785
BRAND-0175,Italy,2015,B,Bamboo Fabric,0,94.76,76517.96,23062.35,0,20,199.48,Growing,Fair Trade,"-10,894,296,420,788,600","-170,854,747,045,945",-0.940906573280106
BRAND-0176,Japan,2013,D,Organic Cotton,0,147.84,4602705.14,45328.91,0,7,379.7,Growing,GOTS,-0.7176898878750567,"14,590,546,022,928,800",-0.16624255901881335
BRAND-0177,USA,2013,A,Organic Cotton,0,236.5,3297390.45,47502.47,1,3,276.06,Growing,GOTS,-0.09676964281648026,0.545544543339013,-0.09062339221272506
BRAND-0178,UK,2022,B,Hemp,0,274.42,2911175.45,72056.77,1,20,384.5,Growing,GOTS,0.16879877239467728,0.2752562441865143,0.7636321643427579
BRAND-0179,France,2016,B,Hemp,1,229.15,2277871.36,63581.26,0,8,478.28,Growing,GOTS,-0.14824453342307323,-0.16795462367833056,0.4687652159002626
BRAND-0180,Brazil,2016,A,Bamboo Fabric,0,319.19,4776451.8,63171.25,0,14,217.05,Growing,0ne,0.4823403849738839,"15,806,492,819,786,200",0.4545007766475323
BRAND-0181,USA,2018,D,Tencel,0,198.51,3475752.19,28061.1,0,1,238.91,Growing,0ne,-0.36282829508103387,0.6703690357551028,-0.7669977278505185
BRAND-0182,France,2022,B,Organic Cotton,1,40.01,3984337.24,28204.78,1,7,147.02,Stable,GOTS,"-14,728,650,516,994,000","10,262,966,619,189,900",-0.7619990335946899
BRAND-0183,Italy,2021,A,Bamboo Fabric,1,380.3,4427311.21,47574.38,0,17,143.81,Growing,OEKO-TEX,0.9103173325887002,"1,336,307,098,903,910",-0.08812160975214173
BRAND-0184,USA,2024,D,Bamboo Fabric,1,295.12,3964493.5,42549.18,1,18,126.87,Declining,B Corp,0.31376887247038815,"10,124,092,398,006,800",-0.26295066302601267
BRAND-0185,China,2018,C,Organic Cotton,1,1.33,3407000.65,96799.08,1,11,163.85,Growing,GOTS,"-1,743,756,040,633,140",0.6222540303547041,"16,244,286,765,429,900"
BRAND-0186,Japan,2010,A,Bamboo Fabric,1,344.71,406930.47,79639.11,0,10,348.21,Declining,Fair Trade,0.6610668078691564,"-14,773,119,271,827,500","10,274,253,116,404,900"
BRAND-0187,Australia,2024,A,Hemp,0,402.76,1982948.35,34682.73,0,18,115.44,Growing,GOTS,"1,067,613,392,864,080",-0.3743532326236986,-0.5366281298186264
BRAND-0188,Brazil,2016,D,Organic Cotton,1,307.52,3731017.24,59023.01,0,7,142.07,Growing,B Corp,0.40061086478627284,0.849013459709578,0.3101815710531674
BRAND-0189,Japan,2010,D,Vegan Leather,0,378.19,1315561.96,43522.71,0,20,90.6,Declining,OEKO-TEX,0.8955401871220455,-0.8414162214527865,-0.22908109997703724
BRAND-0190,Germany,2022,B,Recycled Pol1ter,0,92.96,858534.76,10347.49,1,16,472.99,Declining,GOTS,"-11,020,357,377,376,100","-11,612,616,561,314,700","-13,832,624,867,382,300"
BRAND-0191,India,2018,B,Bamboo Fabric,1,128.26,209134.71,14174.67,0,13,258.78,Declining,Fair Trade,-0.8548161950964297,"-16,157,371,037,035,400","-1,250,113,108,383,400"
BRAND-0192,Brazil,2017,A,Tencel,0,409.84,3747225.25,29074.79,1,15,27.48,Declining,OEKO-TEX,"11,171,973,691,218,600",0.8603564563708848,-0.7317309796587668
BRAND-0193,Australia,2012,A,Hemp,0,429.34,54484.49,17209.58,0,9,49.76,Declining,GOTS,"12,537,634,054,250,700","-17,239,673,509,165,200","-1,144,527,173,083,040"
BRAND-0194,India,2017,A,Organic Cotton,1,229.33,4895683.9,96516.5,1,12,82.9,Stable,Fair Trade,-0.14698392385719744,"16,640,925,493,643,500","16,145,975,864,621,700"
BRAND-0195,China,2023,C,Bamboo Fabric,1,431.56,4947047.2,76475.84,0,11,448.79,Growing,GOTS,"12,693,109,234,042,000","17,000,385,871,823,000",0.917373672034186
BRAND-0196,Japan,2019,A,Vegan Leather,0,463.02,3119576.1,97898.86,1,14,313.25,Growing,B Corp,"14,896,374,619,733,700",0.421103135764457,"16,626,905,360,131,700"
BRAND-0197,France,2017,C,Hemp,0,132.8,2190634.28,46682.86,1,14,305.89,Declining,0ne,-0.8230208204904524,-0.2290065299383942,-0.11913800662683745
BRAND-0198,Brazil,2018,C,Vegan Leather,1,316.26,1723552.02,27806.8,1,6,452.27,Declining,B Corp,0.4618204625960175,-0.5558888872256698,-0.7758449435329878
BRAND-0199,Germany,2016,D,Vegan Leather,0,441.9,3897505.37,58605.69,1,16,359.87,Declining,B Corp,"13,417,259,395,772,800",0.9655283373988962,0.2956628134888412
BRAND-0200,Australia,2018,C,Recycled Pol1ter,0,223.54,252971.31,39162.98,1,5,79.29,Declining,0ne,-0.18753353155953412,"-15,850,585,436,925,900",-0.3807581413743335
BRAND-0201,Italy,2022,B,Hemp,0,207.42,3206140.55,82538.61,1,14,119.34,Declining,Fair Trade,-0.3004281215701844,0.48168430935318723,"11,283,002,698,446,600"
BRAND-0202,Australia,2017,D,Recycled Pol1ter,1,439.75,194696.6,71979.02,1,3,439.24,Declining,0ne,"1,326,668,658,651,550","-16,258,414,554,114,700",0.7609272055566313
BRAND-0203,UK,2016,A,Bamboo Fabric,0,215.83,3252720.54,41294.92,0,11,406.32,Declining,GOTS,-0.2415296412978785,0.5142828005346288,-0.30658695379240725
BRAND-0204,India,2014,C,Tencel,1,85.62,4575682.55,66804.49,1,16,380.6,Declining,GOTS,"-115,344,059,447,944","14,401,431,413,455,000",0.5809028918900621
BRAND-0205,Italy,2012,C,Tencel,0,45.97,3431078.72,42577.35,1,14,129.51,Declining,OEKO-TEX,"-14,311,248,682,959,500",0.6391048015240655,-0.2619706155790007
BRAND-0206,UK,2015,B,Hemp,1,113.24,3792173.73,20182.93,0,11,195.67,Stable,GOTS,-0.9600070599822839,0.8918131533109055,"-10,410,829,389,128,800"
BRAND-0207,China,2023,D,Recycled Pol1ter,1,135.93,4604643.49,21353.76,0,17,114.58,Stable,OEKO-TEX,-0.8011002208171686,"1,460,411,135,116,990","-10,003,492,167,834,800"
BRAND-0208,UK,2017,C,Vegan Leather,0,409.95,4235223.46,67203.66,1,7,173.4,Declining,GOTS,"11,179,677,416,343,400","12,018,766,100,944,900",0.594790202483736
BRAND-0209,Japan,2011,D,Organic Cotton,1,187.78,2447833.25,43866.04,1,9,435.14,Stable,GOTS,-0.43797463198018255,-0.049008673446350674,-0.21713648904403587
BRAND-0210,Brazil,2014,B,Organic Cotton,0,251.03,1079813.36,71367.21,1,3,359.91,Declining,0ne,0.004989562695600907,"-10,064,022,735,781,100",0.7396420501233179
BRAND-0211,Italy,2022,A,Hemp,0,456.1,4076570.42,32729.28,0,20,214.68,Stable,Fair Trade,"14,411,740,275,519,300","1,090,845,033,545,230",-0.6045895669988072
BRAND-0212,Italy,2014,D,Hemp,1,393.08,417763.86,49542.77,0,5,27.03,Growing,B Corp,0.9998206117658781,"-1,469,730,298,926,070",-0.01964040299942442
BRAND-0213,Germany,2016,B,Vegan Leather,1,358.33,3127245.84,86674.08,1,15,210.17,Stable,OEKO-TEX,0.7564529316870879,0.42647071853452506,"12,721,752,011,792,300"
BRAND-0214,Japan,2023,D,Hemp,1,60.27,2970341.87,58607.16,0,19,177.86,Stable,GOTS,"-13,309,764,416,736,000",0.31666320929336506,0.2957139554748941
BRAND-0215,France,2020,D,Organic Cotton,1,258.78,1627210.8,43482.01,0,18,491.39,Stable,0ne,0.05926580789302872,-0.6233122252422582,-0.23049707197183267
BRAND-0216,Australia,2016,D,Organic Cotton,1,375.86,4936548.16,7389.3,0,20,224.76,Growing,0ne,0.8792222966304317,"16,926,909,500,777,500","-14,861,792,974,331,800"
BRAND-0217,Italy,2018,A,Bamboo Fabric,0,401.5,182462.67,63446.83,0,20,329.57,Stable,GOTS,"10,587,891,259,029,500","-16,344,032,361,078,400",0.464088333461433
BRAND-0218,Japan,2012,D,Bamboo Fabric,1,457.72,4478474.6,29526.82,0,20,234.95,Declining,0ne,"14,525,195,136,448,100","13,721,132,319,178,400",-0.7160046449951936
BRAND-0219,UK,2023,D,Hemp,1,438.24,952076.9,91096.81,0,15,325.71,Declining,0ne,"1,316,093,545,071,140","-10,957,972,233,163,700","14,260,440,419,787,900"
BRAND-0220,China,2011,D,Tencel,1,228.76,335184.43,28035.06,1,4,456.61,Growing,0ne,-0.15097585414913747,"-1,527,522,600,311,780",-0.7679036716034539
BRAND-0221,UK,2014,C,Vegan Leather,1,14.82,1929557.59,26774.93,1,14,369.6,Growing,0ne,"-1,649,280,357,057,230",-0.4117181659143767,-0.8117441824093926
BRAND-0222,India,2022,A,Recycled Pol1ter,1,52.33,1991922.54,89818.41,1,4,75.8,Declining,Fair Trade,"-13,865,833,303,016,800",-0.3680727449384162,"13,815,679,093,462,000"
BRAND-0223,Japan,2015,D,Vegan Leather,1,170.42,2364473.29,29751.48,1,17,314.95,Declining,GOTS,-0.5595534212224214,-0.10734722012584348,-0.708188618745789
BRAND-0224,USA,2020,C,Bamboo Fabric,0,316.91,1521750.57,60810.32,0,16,374.47,Stable,GOTS,0.4663726638061246,-0.6971174016205224,0.3723629200953791
BRAND-0225,Japan,2024,A,Recycled Pol1ter,0,440.72,1131876.86,19126.25,1,2,277.86,Stable,GOTS,"13,334,619,435,343,200",-0.9699662085290436,"-10,778,453,292,681,800"
BRAND-0226,Japan,2013,D,Vegan Leather,1,252.89,3592593.46,92908.39,1,20,374.22,Declining,Fair Trade,0.018015861542983527,0.7521391071897128,"1,489,069,755,647,880"
BRAND-0227,Italy,2011,A,Hemp,1,354.79,4097191.58,11195.55,1,14,400.47,Declining,GOTS,0.7316609435581986,"11,052,765,244,581,900","-1,353,758,083,546,430"
BRAND-0228,China,2016,C,Recycled Pol1ter,0,9.25,3018460.08,28390.56,1,6,34.85,Stable,B Corp,"-16,882,892,197,346,100",0.3503382067408043,-0.755535660690682
BRAND-0229,Brazil,2021,B,Bamboo Fabric,0,39.92,199893.69,43999.6,0,18,297.12,Stable,GOTS,"-1,473,495,356,482,330","-16,222,043,294,152,100",-0.21248987431123761
BRAND-0230,France,2012,C,Recycled Pol1ter,1,215.87,3456943.82,58520.48,0,10,221.71,Stable,Fair Trade,-0.24124950583879504,0.6572062058879798,0.29269831782111333
BRAND-0231,China,2019,D,Hemp,0,22.95,3253387.11,74409.86,0,13,109.84,Growing,OEKO-TEX,"-15,923,428,249,985,100",0.5147492921819393,0.8454972636359627
BRAND-0232,UK,2012,A,Tencel,0,368.3,3282464.12,15895.44,1,14,224.68,Growing,Fair Trade,0.8262766948636504,0.535098516260083,"-11,902,467,169,955,800"
BRAND-0233,Japan,2021,B,Recycled Pol1ter,1,360.08,786734.6,23578.97,0,12,276.15,Growing,OEKO-TEX,0.7687088580219911,"-12,115,102,045,443,400",-0.9229331223722121
BRAND-0234,China,2013,D,Vegan Leather,0,476.19,3180896.37,34466.59,0,17,326.22,Growing,GOTS,"1,581,872,061,876,610",0.4640174489886249,-0.5441477412917252
BRAND-0235,UK,2020,C,Organic Cotton,0,244.42,3957474.39,20465.35,1,6,121.71,Stable,GOTS,-0.041302821917947465,"10,074,969,932,451,000","-10,312,574,153,067,400"
BRAND-0236,UK,2021,A,Bamboo Fabric,0,473.36,1782635.86,8835.13,1,19,249.69,Growing,B Corp,"15,620,524,781,464,600",-0.5145397148191128,"-14,358,781,969,605,700"
BRAND-0237,Brazil,2017,B,Recycled Pol1ter,1,361.5,2582180.84,60117.7,0,1,368.89,Stable,B Corp,0.7786536668194554,0.04501300255364209,0.34826634704782894
BRAND-0238,Germany,2014,A,Bamboo Fabric,1,248.57,1871302.45,9327.98,0,19,324.43,Growing,OEKO-TEX,-0.012238768038034363,-0.4524873817850465,"-14,187,317,154,462,000"
BRAND-0239,Germany,2023,D,Bamboo Fabric,1,456.18,2298106.26,27290.31,1,20,124.96,Stable,B Corp,"14,417,342,984,700,900",-0.15379345255726878,-0.7938138716802101
BRAND-0240,India,2023,A,Bamboo Fabric,1,378.81,4844735.17,68574.16,1,5,138.43,Growing,OEKO-TEX,0.8998822867378398,"16,284,366,437,789,200",0.64247053709964
BRAND-0241,France,2014,B,Recycled Pol1ter,1,127.31,2346590.57,14484.61,1,5,419.27,Stable,0ne,-0.8614694122496628,-0.11986224407110824,"-12,393,301,511,336,000"
BRAND-0242,China,2021,C,Recycled Pol1ter,0,231.13,3424325.21,70666.53,0,14,82.87,Declining,Fair Trade,-0.13437782819844007,0.6343784321929689,0.7152650659141446
BRAND-0243,Brazil,2020,B,Recycled Pol1ter,1,146.41,1818130.74,13252.63,1,20,232.58,Growing,0ne,-0.7277047305372918,-0.4896990153542499,"-1,282,191,310,301,860"
BRAND-0244,Italy,2019,B,Organic Cotton,0,30.14,3625310.39,87699.99,1,18,442.66,Declining,B Corp,"-15,419,884,762,282,500",0.7750356890500533,"1,307,867,088,874,090"
BRAND-0245,India,2019,C,Vegan Leather,1,456.43,3350370.87,87749.43,0,17,115.59,Declining,0ne,"14,434,851,450,893,700",0.5826223047159275,"1,309,587,129,547,870"
BRAND-0246,Italy,2012,C,Hemp,1,424.64,2608089.35,50577.02,1,14,23.7,Growing,GOTS,"12,208,474,889,827,500",0.0631447869262728,0.01634163718773254
BRAND-0247,UK,2010,C,Recycled Pol1ter,0,358.62,2880415.06,62712.33,1,13,362.82,Declining,OEKO-TEX,0.7584839137654434,0.25372892522073726,0.4385347356683783
BRAND-0248,Japan,2019,B,Vegan Leather,0,212.98,3320356.38,6752.44,1,8,60.49,Declining,GOTS,-0.261489292757578,0.5616169956211752,"-15,083,359,540,573,900"
BRAND-0249,France,2014,D,Bamboo Fabric,1,405.24,3048329.01,76273.29,0,5,361.03,Stable,Fair Trade,"10,849,817,913,272,600",0.3712416472783415,0.9103268630035756
BRAND-0250,Japan,2019,A,Tencel,0,449.32,2493806.58,65392.33,0,5,425.74,Declining,0ne,"13,936,910,672,372,700",-0.01683474656086833,0.531773186431328
BRAND-0251,China,2020,A,Vegan Leather,0,429.1,3040963.86,97688.11,0,18,365.97,Stable,OEKO-TEX,"12,520,825,926,705,600",0.366087228453327,"16,553,584,451,556,000"
BRAND-0252,USA,2018,B,Organic Cotton,0,405.73,1261626.18,7281.79,0,15,176.06,Growing,OEKO-TEX,"1,088,413,450,701,030",-0.879162580966693,"-14,899,196,205,083,700"
BRAND-0253,India,2015,C,Recycled Pol1ter,0,355.93,2260968.58,13386.89,0,4,478.96,Stable,0ne,0.7396448041420781,-0.1797838474452708,"-12,775,203,422,423,700"
BRAND-0254,India,2015,A,Bamboo Fabric,1,241.81,2263789.87,53968.69,1,1,488.24,Declining,B Corp,-0.059581660623145696,-0.17780939882075864,0.13433941938891683
BRAND-0255,Japan,2016,D,Tencel,1,484.16,773875.94,82610.89,1,20,230.86,Declining,0ne,"16,376,890,520,990,000","-12,205,091,956,264,600","113,081,492,477,793"
BRAND-0256,China,2024,B,Tencel,0,268.02,1902924.59,14200.93,0,6,436.35,Stable,Fair Trade,0.12397709894131714,-0.4303569766061637,"-1,249,199,510,727,790"
BRAND-0257,Australia,2011,A,Bamboo Fabric,0,489.8,2188946.02,24376.21,1,16,189.87,Stable,B Corp,"16,771,881,518,297,700",-0.2301880400400918,-0.8951967706982369
BRAND-0258,China,2019,A,Organic Cotton,1,342.09,2545356.06,16136.8,0,4,498.34,Growing,Fair Trade,0.6427179352991871,0.01924158727234826,"-11,818,496,899,522,400"
BRAND-0259,Brazil,2023,B,Hemp,0,188.71,2388298.54,40810.24,1,7,206.87,Declining,OEKO-TEX,-0.43146148255649114,-0.09067338223921798,-0.3234491971938201
BRAND-0260,France,2010,A,Tencel,0,235.52,2357676.46,37785.6,0,15,204.77,Growing,B Corp,-0.10363296156402592,-0.11210390648015053,-0.4286778344011514
BRAND-0261,Australia,2014,D,Tencel,1,21.21,3735763.17,40921.6,0,17,328.84,Growing,B Corp,"-1,604,528,717,468,640",0.8523348463662245,-0.3195749308218193
BRAND-0262,Brazil,2015,D,Organic Cotton,0,192.97,3234231.18,98319.02,1,18,269.46,Stable,0ne,-0.4016270561640985,0.5013432262901841,"16,773,080,985,029,300"
BRAND-0263,India,2024,A,Hemp,0,363.68,2146454.79,90222.52,0,12,192.22,Declining,0ne,0.7939210493395061,-0.25992505772608954,"13,956,270,848,453,800"
BRAND-0264,China,2015,B,Recycled Pol1ter,0,314.68,279217.99,97637.91,0,8,361.96,Growing,GOTS,0.4507551119622194,"-15,666,900,947,830,500","16,536,119,637,271,300"
BRAND-0265,India,2010,A,Hemp,1,370.35,174958.64,32439.23,0,2,334.97,Stable,GOTS,0.8406336371416798,"-16,396,548,485,659,000",-0.6146805418658943
BRAND-0266,Brazil,2023,D,Tencel,1,208.21,4005063.96,96628.24,1,13,348.49,Growing,0ne,-0.2948954462532852,"10,408,020,278,312,700","16,184,850,732,115,200"
BRAND-0267,Brazil,2021,B,Bamboo Fabric,0,428.15,4278770.23,41612.19,1,4,147.63,Stable,GOTS,"1,245,429,375,517,330","12,323,523,357,832,500",-0.2955489824216754
BRAND-0268,France,2013,A,Bamboo Fabric,0,48.32,1326816.39,5354.88,1,11,359.61,Stable,0ne,"-14,146,669,100,748,000",-0.8335399330055983,"-1,556,957,718,702,270"
BRAND-0269,UK,2011,C,Organic Cotton,0,391.59,381064.38,59819.43,0,8,331.47,Declining,OEKO-TEX,0.9893855659150177,"-149,541,402,438,723",0.33788939454444655
BRAND-0270,Brazil,2023,C,Hemp,1,105.99,2376533.15,42301.34,1,8,111.73,Stable,GOTS,"-10,107,816,119,411,600",-0.09890726039507897,-0.2715731322935835
BRAND-0271,Germany,2012,B,Recycled Pol1ter,1,341.15,3977970.71,19036.08,0,17,175.17,Declining,B Corp,0.6361347520107249,"10,218,411,162,638,400","-10,809,823,856,507,500"
BRAND-0272,Brazil,2014,A,Organic Cotton,0,66.27,3300495.72,69217.75,1,15,263.2,Growing,0ne,"-12,889,561,228,110,800",0.5477177322278683,0.6648613335647617
BRAND-0273,Brazil,2019,A,Bamboo Fabric,0,378.96,3538383.43,46348.86,1,3,320.27,Declining,GOTS,0.9009327947094028,0.7142008168444235,-0.13075802250550356
BRAND-0274,China,2013,C,Bamboo Fabric,0,416.73,3947337.39,88881.07,0,10,107.84,Growing,OEKO-TEX,"11,654,507,019,489,900","10,004,027,258,331,400","13,489,574,132,871,900"
BRAND-0275,USA,2022,D,Bamboo Fabric,0,274.48,4611213.12,50524.49,0,19,329.7,Stable,OEKO-TEX,0.16921897558330257,"14,650,088,180,624,000",0.014514093971845363
BRAND-0276,Germany,2012,B,Hemp,1,249.48,1669637.51,61559.0,1,17,191.45,Stable,GOTS,-0.005865686343884774,-0.5936203611651604,0.3984098467062765
BRAND-0277,Australia,2012,A,Organic Cotton,0,307.03,1977925.04,93930.71,1,6,111.94,Growing,OEKO-TEX,0.3971792054124999,-0.37786874060763437,"15,246,367,455,672,700"
BRAND-0278,China,2010,B,Vegan Leather,1,146.9,2888736.49,25305.94,0,11,497.71,Growing,OEKO-TEX,-0.7242730711635189,0.25955258603457576,-0.862851030090835
BRAND-0279,Brazil,2018,C,Tencel,0,84.22,4834356.76,82780.35,1,13,377.83,Declining,OEKO-TEX,"-11,632,453,355,473,600","16,211,734,282,466,200","11,367,105,172,653,500"
BRAND-0280,UK,2023,A,Hemp,0,292.56,2826311.89,25654.3,0,15,42.36,Growing,OEKO-TEX,0.2958402030890442,0.21586541966538994,-0.8507314231103196
BRAND-0281,France,2015,C,Recycled Pol1ter,0,288.15,1341652.16,73498.48,1,12,39.9,Growing,Fair Trade,0.2649552687250882,-0.8231572833417642,0.8137899280925531
BRAND-0282,Brazil,2015,C,Bamboo Fabric,1,158.6,4626059.81,73967.7,0,9,248.23,Stable,B Corp,-0.6423334493815954,"14,753,991,099,675,400",0.830114310878744
BRAND-0283,Italy,2010,D,Recycled Pol1ter,0,111.47,4113496.87,90494.24,0,14,320.05,Declining,GOTS,-0.9724030540467286,"111,668,760,145,233","1,405,080,350,457,810"
BRAND-0284,Italy,2013,B,Bamboo Fabric,1,227.96,3890391.92,33710.74,1,12,105.59,Stable,GOTS,-0.15657856333080733,0.9605500680369957,-0.5704441155488801
BRAND-0285,Italy,2015,D,Hemp,1,421.99,295419.6,81480.02,0,3,151.77,Growing,Fair Trade,"12,022,885,148,184,700","-15,553,515,770,910,000","10,914,714,296,979,600"
